official_name,short_name,ISO3,indicator_name,score
Mongolia,Mongolia,MNG,goverment_online_services,0.5294
Montenegro,Montenegro,MNE,goverment_online_services,0.5412
Kingdom of Morocco,Morocco,MAR,goverment_online_services,0.5235
Republic of Mozambique,Mozambique,MOZ,goverment_online_services,0.5176
Republic of Namibia,Namibia,NAM,goverment_online_services,0.5235
Federal Democratic Republic of Nepal,Nepal,NPL,goverment_online_services,0.4
Kingdom of the Netherlands,Netherlands,NLD,goverment_online_services,0.9059
New Caledonia,New Caledonia,NCL,goverment_online_services,
New Zealand,New Zealand,NZL,goverment_online_services,0.9294
Federal Republic of Nigeria,Nigeria,NGA,goverment_online_services,0.5176
Republic of Macedonia,Macedonia,MKD,goverment_online_services,0.7412
Sultanate of Oman,Oman,OMN,goverment_online_services,0.8529
Republic of Panama,Panama,PAN,goverment_online_services,0.6235
Republic of Paraguay,Paraguay,PRY,goverment_online_services,0.7059
Republic of Peru,Peru,PER,goverment_online_services,0.7529
Republic of the Philippines,Philippines,PHL,goverment_online_services,0.7294
Portuguese Republic,Portugal,PRT,goverment_online_services,0.8353
State of Qatar,Qatar,QAT,goverment_online_services,0.6588
Republic of Korea,South Korea,KOR,goverment_online_services,1.0
Republic of Moldova,Moldova,MDA,goverment_online_services,0.7529
Romania,Romania,ROU,goverment_online_services,0.7235
Russian Federation,Russia,RUS,goverment_online_services,0.8176
Republic of Rwanda,Rwanda,RWA,goverment_online_services,0.6176
Saint Lucia,St. Lucia,LCA,goverment_online_services,0.3824
Kingdom of Saudi Arabia,Saudi Arabia,SAU,goverment_online_services,0.6882
Republic of Senegal,Senegal,SEN,goverment_online_services,0.4941
Republic of Serbia,Serbia,SRB,goverment_online_services,0.7941
Republic of Seychelles,Seychelles,SYC,goverment_online_services,0.6176
Republic of Sierra Leone,Sierra Leone,SLE,goverment_online_services,0.3059
Republic of South Africa,South Africa,ZAF,goverment_online_services,0.7471
Kingdom of Spain,Spain,ESP,goverment_online_services,0.8882
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,goverment_online_services,0.7176
State of Palestine,Palestine,PSE,goverment_online_services,
Kingdom of Sweden,Sweden,SWE,goverment_online_services,0.9
Republic of China,Taiwan,TWN,goverment_online_services,
Republic of Tajikistan,Tajikistan,TJK,goverment_online_services,0.3176
Kingdom of Thailand,Thailand,THA,goverment_online_services,0.7941
Togolese Republic,Togo,TGO,goverment_online_services,0.5
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,goverment_online_services,0.6118
Republic of Tunisia,Tunisia,TUN,goverment_online_services,0.6235
Republic of Turkey,Turkey,TUR,goverment_online_services,0.8588
Turkmenistan,Turkmenistan,TKM,goverment_online_services,0.1765
Republic of Uganda,Uganda,UGA,goverment_online_services,0.5824
Ukraine,Ukraine,UKR,goverment_online_services,0.6824
United Arab Emirates,United Arab Emirates,ARE,goverment_online_services,0.9
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,goverment_online_services,0.9588
United States of America,United States,USA,goverment_online_services,0.9471
Oriental Republic of Uruguay,Uruguay,URY,goverment_online_services,0.8412
Republic of Uzbekistan,Uzbekistan,UZB,goverment_online_services,0.7824
Socialist Republic of Vietnam,Vietnam,VNM,goverment_online_services,0.6529
